rows=3850
cols=3969
(0, 681, 384)
(0, 3793, -768)
(0, 976, -634)
(0, 595, -133)
(0, 1766, -777)
(0, 1034, -514)
(0, 1424, -1014)
(0, 891, 433)
(0, 1057, 263)
(1, 795, 878)
(1, 1218, -765)
(1, 956, 143)
(1, 912, -632)
(1, 385, -143)
(1, 1092, -584)
(1, 1916, -922)
(1, 964, -761)
(1, 390, -648)
(1, 937, 717)
(1, 1827, 124)
(1, 1836, 186)
(1, 1588, 707)
(1, 589, -833)
(1, 1160, -15)
(1, 2065, -177)
(1, 3634, -973)
(1, 984, -821)
(1, 2826, -789)
(1, 665, -703)
(1, 3807, -56)
(1, 1759, 903)
(1, 2580, -821)
(1, 1433, -579)
(1, 131, -641)
(1, 3520, -37)
(1, 3837, -970)
(1, 380, -548)
(1, 259, 240)
(1, 3224, -956)
(1, 3274, 195)
(1, 1232, -1007)
(1, 2298, 1013)
(1, 755, -494)
(1, 417, -940)
(1, 2823, -878)
(1, 2745, -696)
(1, 1898, -724)
(1, 1705, 592)
(1, 807, -663)
(1, 740, -665)
(1, 2961, 841)
(1, 1681, -667)
(1, 1173, -537)
(1, 1370, 357)
(1, 1876, -766)
(1, 1005, -442)
(1, 2439, -941)
(1, 2994, -554)
(1, 2045, -189)
(1, 1916, 612)
(1, 2943, -591)
(1, 1144, 632)
(1, 2529, -891)
(1, 1807, -822)
(1, 3126, -978)
(1, 388, -828)
(1, 919, 923)
(1, 3160, 589)
(1, 1969, -779)
(1, 3721, -515)
(1, 118, 424)
(1, 1601, -571)
(1, 454, -802)
(1, 3621, 796)
(1, 685, -35)
(1, 1766, -863)
(1, 3350, -791)
(1, 1712, 861)
(1, 1945, -719)
(1, 2932, 420)
(1, 74, -923)
(1, 1894, -677)
(1, 1772, -843)
(1, 1534, 122)
(1, 617, -906)
(1, 79, -371)
(1, 1308, 890)
(1, 784, -794)
(1, 3942, -76)
(1, 1103, -860)
(1, 3083, -698)
(1, 822, -912)
(1, 578, 13)
(1, 193, 837)
(1, 1030, -600)
(1, 2648, -675)
(1, 1413, -512)
(1, 3182, 465)
(1, 1100, -874)
(1, 169, -537)
(1, 1625, -757)
(1, 1034, 265)
(1, 947, -903)
(1, 367, -861)
(1, 1342, -661)
(1, 1546, -915)
(1, 1035, 595)
(1, 3607, 185)
(1, 346, 424)
(2, 869, 797)
(2, 1636, -328)
(2, 1929, -698)
(2, 1577, -805)
(2, 697, -4)
(2, 492, -981)
(2, 242, -998)
(2, 3316, 41)
(2, 1525, -849)
(2, 1864, -981)
(2, 1442, 808)
(2, 337, -698)
(2, 1605, 469)
(2, 259, 150)
(2, 1066, -761)
(2, 1253, 770)
(2, 372, -828)
(2, 2915, 169)
(2, 3466, 1008)
(2, 1717, -941)
(2, 3555, -661)
(2, 1959, 204)
(2, 3427, 347)
(2, 3090, 704)
(2, 1075, -768)
(2, 3730, -719)
(2, 2572, -998)
(2, 149, -296)
(2, 575, 554)
(2, 2270, -801)
(2, 1424, -878)
(2, 1726, -396)
(2, 1558, -1008)
(2, 2310, 506)
(2, 3842, 937)
(2, 1422, -1017)
(2, 1235, -270)
